"Simulation_ID","Scenario","Model_Name","RMSE","NRMSE","MAPE","R_Squared","CPU_Time_sec","Nugget_Used"
3,"Train with 5 Stages","mLadder-Nominal",12.356382691741,0.19956513211012,11.0567227886278,0.499206255191103,9.76999999999953,1e-06
3,"Train with 5 Stages","SAL-GP",9.15320323391345,0.147831307768386,8.7981018225893,0.725196407791574,17.8400000000001,1e-06
4,"Train with 3 Stages","aLadder",10.9342291796193,0.136042629209098,10.2445509636355,0.625336611823383,4,1e-06
4,"Train with 3 Stages","mLadder-Ordinal",16.6835972790469,0.20757571486958,16.0335176956084,0.12774331331411,3.3100000000004,1e-06
4,"Train with 3 Stages","mLadder-Nominal",29.593473397533,0.36819915352918,25.4885443505512,-1.74445929846157,3.15999999999985,1e-06
4,"Train with 3 Stages","SAL-GP",8.48824422603687,0.105609919355944,7.65362319632055,0.774212110108442,3.63999999999942,1e-06
4,"Train with 4 Stages","aLadder",13.5272426546313,0.168304653803642,11.2801789381014,0.426565956345608,8.13999999999942,1e-06
4,"Train with 4 Stages","mLadder-Ordinal",20.5599470188046,0.255804886004348,19.0010318712359,-0.324673638655453,6,1e-06
4,"Train with 4 Stages","mLadder-Nominal",19.8173014249198,0.246564960857091,17.946604099952,-0.23070493398576,5.94999999999982,1e-06
4,"Train with 4 Stages","SAL-GP",9.96510399810121,0.1239848667861,8.61544929353089,0.68880788637134,8.75,1e-06
4,"Train with 5 Stages","aLadder",22.4968406766775,0.279903530855016,23.3014975268311,-0.58601750643732,14.5200000000004,1e-06
4,"Train with 5 Stages","mLadder-Ordinal",20.315171681095,0.252759414763483,19.1507204510114,-0.293319736644443,10.2800000000007,1e-06
4,"Train with 5 Stages","mLadder-Nominal",18.9732389641826,0.236063216793648,17.3551175752157,-0.128100689486899,9.81999999999971,1e-06
4,"Train with 5 Stages","SAL-GP",11.3265236781356,0.140923519679356,10.0582531506718,0.597970255511125,17.9699999999993,1e-06
5,"Train with 3 Stages","aLadder",11.8781251187945,0.149746064983679,10.6888750004673,0.462815817023869,3.97999999999956,1e-06
5,"Train with 3 Stages","mLadder-Ordinal",14.9224722548877,0.188125775545319,13.8112863874792,0.152169598189462,3.14999999999964,1e-06
5,"Train with 3 Stages","mLadder-Nominal",15.6452529810634,0.19723778341764,14.2416281657979,0.0680500155162012,3.13000000000011,1e-06
